GSM,Description,Organism,Tissue/Cell,GSE,State ID,Characteristics,Age,GPL,,,,,
GSM208891,"Hippocampus, mouse17K-A, 34 AMC53 F 194_ad-lib",Mus musculus,Hippocampus,GSE8411,3,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 194 days Diet: Ad lib",194 DAYS,GPL738,,,,,
GSM208892,"Hippocampus, mouse17K-A, 35 AMC101 M 485 C",Mus musculus,Hippocampus,GSE8411,4,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 485 days Diet: Caloric restriction",485 DAYS,GPL738,,,,,
GSM208893,"Hippocampus, mouse17K-A, 36 AMC28 F 499 C",Mus musculus,Hippocampus,GSE8411,4,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 499 days Diet: Caloric restriction",499 DAYS,GPL738,,,,,
GSM208894,"Hippocampus, mouse17K-A, 37 AMC125 M 481_ad-lib",Mus musculus,Hippocampus,GSE8411,5,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 481 days Diet: Ad lib",481 DAYS,GPL738,,,,,
GSM208895,"Hippocampus, mouse17K-A, 38 AMC86 F 476_ad-lib",Mus musculus,Hippocampus,GSE8411,5,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 476 days Diet: Ad lib",476 DAYS,GPL738,,,,,
GSM208896,"Hippocampus, mouse17K-A, 39 AMC55 F 712 C",Mus musculus,Hippocampus,GSE8411,6,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 712 days Diet: Caloric restriction",712 DAYS,GPL738,,,,,
GSM208897,"Hippocampus, mouse17K-A, 40 AMC118 M 719_ad-lib",Mus musculus,Hippocampus,GSE8411,7,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 719 days Diet: Ad lib",719 DAYS,GPL738,,,,,
GSM208898,"Hippocampus, mouse17K-A, 41 AMC74 F 712_ad-lib",Mus musculus,Hippocampus,GSE8411,7,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 712 days Diet: Ad lib",712 DAYS,GPL738,,,,,
GSM208899,"Hippocampus, mouse17K-A, 42 AMC194 M 17_ad-lib",Mus musculus,Hippocampus,GSE8411,1,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 17 days Diet: Ad lib",17 DAYS,GPL738,,,,,
GSM208900,"Hippocampus, mouse17K-A, 43 AMC241 F 40_ad-lib",Mus musculus,Hippocampus,GSE8411,1,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 40 days Diet: Ad lib",40 DAYS,GPL738,,,,,
GSM208901,"Hippocampus, mouse17K-A, 44 AMC115 F 174 C",Mus musculus,Hippocampus,GSE8411,2,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 174 days Diet: Caloric restriction",174 DAYS,GPL738,,,,,
GSM208902,"Hippocampus, mouse17K-A, 45 AMC133 M 180_ad-lib",Mus musculus,Hippocampus,GSE8411,3,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 180 days Diet: Ad lib",180 DAYS,GPL738,,,,,
GSM208903,"Hippocampus, mouse17K-A, 46 AMC92 F 169_ad-lib",Mus musculus,Hippocampus,GSE8411,3,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 169 days Diet: Ad lib",169 DAYS,GPL738,,,,,
GSM208904,"Hippocampus, mouse17K-A, 47 AMC148 M 495 C",Mus musculus,Hippocampus,GSE8411,4,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 495 days Diet: Caloric restriction",495 DAYS,GPL738,,,,,
GSM208905,"Hippocampus, mouse17K-A, 48 AMC104 F 485 C",Mus musculus,Hippocampus,GSE8411,4,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 485 days Diet: Caloric restriction",485 DAYS,GPL738,,,,,
GSM208906,"Hippocampus, mouse17K-A, 49 AMC245 M 673 C",Mus musculus,Hippocampus,GSE8411,6,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL738,,,,,
GSM208907,"Hippocampus, mouse17K-A, 50 AMC217 M 177 C",Mus musculus,Hippocampus,GSE8411,2,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 177 days Diet: Caloric restriction",177 DAYS,GPL738,,,,,
GSM208908,"Hippocampus, mouse17K-A, 51 AMC127 M 485_ad-lib",Mus musculus,Hippocampus,GSE8411,5,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 485 days Diet: Ad lib",485 DAYS,GPL738,,,,,
GSM208909,"Hippocampus, mouse17K-A, 52 AMC130 F 481_ad-lib",Mus musculus,Hippocampus,GSE8411,5,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 481 days Diet: Ad lib",481 DAYS,GPL738,,,,,
GSM208910,"Hippocampus, mouse17K-A, 53 AMC56 F 714 C",Mus musculus,Hippocampus,GSE8411,6,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 714 days Diet: Caloric restriction",714 DAYS,GPL738,,,,,
GSM208911,"Hippocampus, mouse17K-A, 54 AMC119 M 730_ad-lib",Mus musculus,Hippocampus,GSE8411,7,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 730 days Diet: Ad lib",730 DAYS,GPL738,,,,,
GSM208912,"Hippocampus, mouse17K-A, 55 AMC167 F 733_ad-lib",Mus musculus,Hippocampus,GSE8411,7,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 733 days Diet: Ad lib",733 DAYS,GPL738,,,,,
GSM208913,"Hippocampus, mouse17K-A, 56 AMC239 M 40_ad-lib",Mus musculus,Hippocampus,GSE8411,1,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 40 days Diet: Ad lib",40 DAYS,GPL738,,,,,
GSM208914,"Hippocampus, mouse17K-A, 57 AMC244 F 33_ad-lib",Mus musculus,Hippocampus,GSE8411,1,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 33 days Diet: Ad lib",33 DAYS,GPL738,,,,,
GSM208915,"Hippocampus, mouse17K-A, 58 AMC158 F 190 C",Mus musculus,Hippocampus,GSE8411,2,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 190 days Diet: Caloric restriction",190 DAYS,GPL738,,,,,
GSM208916,"Hippocampus, mouse17K-A, 59 AMC135 M 174_ad-lib",Mus musculus,Hippocampus,GSE8411,3,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 174 days Diet: Ad lib",174 DAYS,GPL738,,,,,
GSM208917,"Hippocampus, mouse17K-A, 60 AMC137 F 180_ad-lib",Mus musculus,Hippocampus,GSE8411,3,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 180 days Diet: Ad lib",180 DAYS,GPL738,,,,,
GSM208918,"Hippocampus, mouse17K-A, 61 AMC209 M 482 C",Mus musculus,Hippocampus,GSE8411,4,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 482 days Diet: Caloric restriction",482 DAYS,GPL738,,,,,
GSM208919,"Hippocampus, mouse17K-A, 62 AMC152 F 495 C",Mus musculus,Hippocampus,GSE8411,4,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 495 days Diet: Caloric restriction",495 DAYS,GPL738,,,,,
GSM208920,"Hippocampus, mouse17K-A, 63 AMC170 M 495_ad-lib",Mus musculus,Hippocampus,GSE8411,5,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 495 days Diet: Ad lib",495 DAYS,GPL738,,,,,
GSM208921,"Hippocampus, mouse17K-A, 64 AMC131 F 479_ad-lib",Mus musculus,Hippocampus,GSE8411,5,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 479 days Diet: Ad lib",479 DAYS,GPL738,,,,,
GSM208922,"Hippocampus, mouse17K-A, 65 AMC150 F 703 C",Mus musculus,Hippocampus,GSE8411,6,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 703 days Diet: Caloric restriction",703 DAYS,GPL738,,,,,
GSM208923,"Hippocampus, mouse17K-A, 66 AMC163 M 733_ad-lib",Mus musculus,Hippocampus,GSE8411,7,"Strain: C57BL/6, Tissue: Hippocampus; Gender: male, Age: 733 days Diet: Ad lib",733 DAYS,GPL738,,,,,
GSM208924,"Hippocampus, mouse17K-A, 67 AMC174 F 704_ad-lib",Mus musculus,Hippocampus,GSE8411,7,"Strain: C57BL/6, Tissue: Hippocampus; Gender: female, Age: 704 days Diet: Ad lib",704 DAYS,GPL738,,,,,
GSM208926,"Spinal Cord, mouse17K-A, 01 AMC185 M 43_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 43 days Diet: Ad lib",43 DAYS,GPL738,,,,,
GSM208927,"Spinal Cord, mouse17K-A, 02 AMC196 F 17_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 17 days Diet: Ad lib",17 DAYS,GPL738,,,,,
GSM208928,"Spinal Cord, mouse17K-A, 04 AMC33 F 193 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 193 days Diet: Caloric restriction",193 DAYS,GPL738,,,,,
GSM208929,"Spinal Cord, mouse17K-A, 05 AMC21 M 186_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 186 days Diet: Ad lib",186 DAYS,GPL738,,,,,
GSM208930,"Spinal Cord, mouse17K-A, 06 AMC23 F 186_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 186 days Diet: Ad lib",186 DAYS,GPL738,,,,,
GSM208931,"Spinal Cord, mouse17K-A, 07 AMC57 M 474 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 474 days Diet: Caloric restriction",474 DAYS,GPL738,,,,,
GSM208932,"Spinal Cord, mouse17K-A, 08 AMC4 F 491 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 491 days Diet: Caloric restriction",491 DAYS,GPL738,,,,,
GSM208933,"Spinal Cord, mouse17K-A, 09 AMC43 M 498_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 498 days Diet: Ad lib",498 DAYS,GPL738,,,,,
GSM208934,"Spinal Cord, mouse17K-A, 10 AMC46 F 498_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 498 days Diet: Ad lib",498 DAYS,GPL738,,,,,
GSM208935,"Spinal Cord, mouse17K-A, 11 AMC207 M 673 C",Mus musculus,Spinal Cord,GSE8412,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL738,,,,,
GSM208936,"Spinal Cord, mouse17K-A, 13 AMC36 M 743_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 743 days Diet: Ad lib",743 DAYS,GPL738,,,,,
GSM208937,"Spinal Cord, mouse17K-A, 14 AMC72 F 716_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 716 days Diet: Ad lib",716 DAYS,GPL738,,,,,
GSM208938,"Spinal Cord, mouse17K-A, 15 AMC186 M 44_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 44 days Diet: Ad lib",44 DAYS,GPL738,,,,,
GSM208939,"Spinal Cord, mouse17K-A, 16 AMC197 F 19_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 19 days Diet: Ad lib",19 DAYS,GPL738,,,,,
GSM208940,"Spinal Cord, mouse17K-A, 17 AMC30 M 193 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 193 days Diet: Caloric restriction",193 DAYS,GPL738,,,,,
GSM208941,"Spinal Cord, mouse17K-A, 18 AMC34 F 194 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 194 days Diet: Caloric restriction",194 DAYS,GPL738,,,,,
GSM208942,"Spinal Cord, mouse17K-A, 19 AMC50 M 193_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 193 days Diet: Ad lib",193 DAYS,GPL738,,,,,
GSM208943,"Spinal Cord, mouse17K-A, 20 AMC52 F 193_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 193 days Diet: Ad lib",193 DAYS,GPL738,,,,,
GSM208944,"Spinal Cord, mouse17K-A, 21 AMC58 M 472 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 472 days Diet: Caloric restriction",472 DAYS,GPL738,,,,,
GSM208945,"Spinal Cord, mouse17K-A, 22 AMC27 F 498 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 498 days Diet: Caloric restriction",498 DAYS,GPL738,,,,,
GSM208946,"Spinal Cord, mouse17K-A, 23 AMC80 M 476_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 476 days Diet: Ad lib",476 DAYS,GPL738,,,,,
GSM208947,"Spinal Cord, mouse17K-A, 24 AMC48 F 499_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 499 days Diet: Ad lib",499 DAYS,GPL738,,,,,
GSM208948,"Spinal Cord, mouse17K-A, 25 AMC208 M 673 C",Mus musculus,Spinal Cord,GSE8412,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL738,,,,,
GSM208949,"Spinal Cord, mouse17K-A, 26 AMC25 F 743 C",Mus musculus,Spinal Cord,GSE8412,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 743 days Diet: Caloric restriction",743 DAYS,GPL738,,,,,
GSM208950,"Spinal Cord, mouse17K-A, 27 AMC76 M 714_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 714 days Diet: Ad lib",714 DAYS,GPL738,,,,,
GSM208951,"Spinal Cord, mouse17K-A, 28 AMC73 F 714_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 714 days Diet: Ad lib",714 DAYS,GPL738,,,,,
GSM208952,"Spinal Cord, mouse17K-A, 29 AMC193 M 19_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 19 days Diet: Ad lib",19 DAYS,GPL738,,,,,
GSM208953,"Spinal Cord, mouse17K-A, 30 AMC198 F 21_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 21 days Diet: Ad lib",21 DAYS,GPL738,,,,,
GSM208954,"Spinal Cord, mouse17K-A, 31 AMC31 M 194 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 194 days Diet: Caloric restriction",194 DAYS,GPL738,,,,,
GSM208955,"Spinal Cord, mouse17K-A, 32 AMC113 F 180 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 180 days Diet: Caloric restriction",180 DAYS,GPL738,,,,,
GSM208956,"Spinal Cord, mouse17K-A, 33 AMC51 M 194_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 194 days Diet: Ad lib",194 DAYS,GPL738,,,,,
GSM208957,"Spinal Cord, mouse17K-A, 34 AMC53 F 194_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 194 days Diet: Ad lib",194 DAYS,GPL738,,,,,
GSM208958,"Spinal Cord, mouse17K-A, 35 AMC101 M 485 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 485 days Diet: Caloric restriction",485 DAYS,GPL738,,,,,
GSM208959,"Spinal Cord, mouse17K-A, 36 AMC28 F 499 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 499 days Diet: Caloric restriction",499 DAYS,GPL738,,,,,
GSM208960,"Spinal Cord, mouse17K-A, 37 AMC125 M 481_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 481 days Diet: Ad lib",481 DAYS,GPL738,,,,,
GSM208961,"Spinal Cord, mouse17K-A, 38 AMC86 F 476_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 476 days Diet: Ad lib",476 DAYS,GPL738,,,,,
GSM208962,"Spinal Cord, mouse17K-A, 39 AMC55 F 712 C",Mus musculus,Spinal Cord,GSE8412,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 712 days Diet: Caloric restriction",712 DAYS,GPL738,,,,,
GSM208963,"Spinal Cord, mouse17K-A, 40 AMC118 M 719_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 719 days Diet: Ad lib",719 DAYS,GPL738,,,,,
GSM208964,"Spinal Cord, mouse17K-A, 41 AMC74 F 712_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 712 days Diet: Ad lib",712 DAYS,GPL738,,,,,
GSM208965,"Spinal Cord, mouse17K-A, 42 AMC194 M 17_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 17 days Diet: Ad lib",17 DAYS,GPL738,,,,,
GSM208966,"Spinal Cord, mouse17K-A, 43 AMC241 F 40_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 40 days Diet: Ad lib",40 DAYS,GPL738,,,,,
GSM208967,"Spinal Cord, mouse17K-A, 44 AMC115 F 174 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 174 days Diet: Caloric restriction",174 DAYS,GPL738,,,,,
GSM208968,"Spinal Cord, mouse17K-A, 45 AMC133 M 180_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 180 days Diet: Ad lib",180 DAYS,GPL738,,,,,
GSM208969,"Spinal Cord, mouse17K-A, 46 AMC92 F 169_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 169 days Diet: Ad lib",169 DAYS,GPL738,,,,,
GSM208970,"Spinal Cord, mouse17K-A, 47 AMC148 M 495 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 495 days Diet: Caloric restriction",495 DAYS,GPL738,,,,,
GSM208971,"Spinal Cord, mouse17K-A, 48 AMC104 F 485 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 485 days Diet: Caloric restriction",485 DAYS,GPL738,,,,,
GSM208972,"Spinal Cord, mouse17K-A, 49 AMC245 M 673 C",Mus musculus,Spinal Cord,GSE8412,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL738,,,,,
GSM208973,"Spinal Cord, mouse17K-A, 50 AMC217 M 177 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 177 days Diet: Caloric restriction",177 DAYS,GPL738,,,,,
GSM208974,"Spinal Cord, mouse17K-A, 51 AMC127 M 485_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 485 days Diet: Ad lib",485 DAYS,GPL738,,,,,
GSM208975,"Spinal Cord, mouse17K-A, 52 AMC130 F 481_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 481 days Diet: Ad lib",481 DAYS,GPL738,,,,,
GSM208976,"Spinal Cord, mouse17K-A, 53 AMC56 F 714 C",Mus musculus,Spinal Cord,GSE8412,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 714 days Diet: Caloric restriction",714 DAYS,GPL738,,,,,
GSM208977,"Spinal Cord, mouse17K-A, 54 AMC119 M 730_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 730 days Diet: Ad lib",730 DAYS,GPL738,,,,,
GSM208978,"Spinal Cord, mouse17K-A, 55 AMC167 F 733_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 733 days Diet: Ad lib",733 DAYS,GPL738,,,,,
GSM208979,"Spinal Cord, mouse17K-A, 56 AMC239 M 40_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 40 days Diet: Ad lib",40 DAYS,GPL738,,,,,
GSM208980,"Spinal Cord, mouse17K-A, 57 AMC244 F 33_ad-lib",Mus musculus,Spinal Cord,GSE8412,1,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 33 days Diet: Ad lib",33 DAYS,GPL738,,,,,
GSM208981,"Spinal Cord, mouse17K-A, 58 AMC158 F 190 C",Mus musculus,Spinal Cord,GSE8412,2,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 190 days Diet: Caloric restriction",190 DAYS,GPL738,,,,,
GSM208982,"Spinal Cord, mouse17K-A, 59 AMC135 M 174_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 174 days Diet: Ad lib",174 DAYS,GPL738,,,,,
GSM208983,"Spinal Cord, mouse17K-A, 60 AMC137 F 180_ad-lib",Mus musculus,Spinal Cord,GSE8412,3,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 180 days Diet: Ad lib",180 DAYS,GPL738,,,,,
GSM208984,"Spinal Cord, mouse17K-A, 61 AMC209 M 482 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 482 days Diet: Caloric restriction",482 DAYS,GPL738,,,,,
GSM208985,"Spinal Cord, mouse17K-A, 62 AMC152 F 495 C",Mus musculus,Spinal Cord,GSE8412,4,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 495 days Diet: Caloric restriction",495 DAYS,GPL738,,,,,
GSM208986,"Spinal Cord, mouse17K-A, 63 AMC170 M 495_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 495 days Diet: Ad lib",495 DAYS,GPL738,,,,,
GSM208987,"Spinal Cord, mouse17K-A, 64 AMC131 F 479_ad-lib",Mus musculus,Spinal Cord,GSE8412,5,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 479 days Diet: Ad lib",479 DAYS,GPL738,,,,,
GSM208988,"Spinal Cord, mouse17K-A, 65 AMC150 F 703 C",Mus musculus,Spinal Cord,GSE8412,6,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 703 days Diet: Caloric restriction",703 DAYS,GPL738,,,,,
GSM208989,"Spinal Cord, mouse17K-A, 66 AMC163 M 733_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: male, Age: 733 days Diet: Ad lib",733 DAYS,GPL738,,,,,
GSM208990,"Spinal Cord, mouse17K-A, 67 AMC174 F 704_ad-lib",Mus musculus,Spinal Cord,GSE8412,7,"Strain: C57BL/6, Tissue: Spinal Cord; Gender: female, Age: 704 days Diet: Ad lib",704 DAYS,GPL738,,,,,
GSM208991,"Striatum, mouse17K-A, 01 AMC185 M 43_ad-lib",Mus musculus,Striatum,GSE8413,1,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 43 days Diet: Ad lib",43 DAYS,GPL738,,,,,
GSM208992,"Striatum, mouse17K-A, 02 AMC196 F 17_ad-lib",Mus musculus,Striatum,GSE8413,1,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 17 days Diet: Ad lib",17 DAYS,GPL738,,,,,
GSM208993,"Striatum, mouse17K-A, 03 AMC7 M 186 C",Mus musculus,Striatum,GSE8413,2,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 186 days Diet: Caloric restriction",186 DAYS,GPL738,,,,,
GSM208994,"Striatum, mouse17K-A, 04 AMC33 F 193 C",Mus musculus,Striatum,GSE8413,2,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 193 days Diet: Caloric restriction",193 DAYS,GPL738,,,,,
GSM208995,"Striatum, mouse17K-A, 05 AMC21 M 186_ad-lib",Mus musculus,Striatum,GSE8413,3,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 186 days Diet: Ad lib",186 DAYS,GPL738,,,,,
GSM208996,"Striatum, mouse17K-A, 06 AMC23 F 186_ad-lib",Mus musculus,Striatum,GSE8413,3,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 186 days Diet: Ad lib",186 DAYS,GPL738,,,,,
GSM208997,"Striatum, mouse17K-A, 07 AMC57 M 474 C",Mus musculus,Striatum,GSE8413,4,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 474 days Diet: Caloric restriction",474 DAYS,GPL738,,,,,
GSM208998,"Striatum, mouse17K-A, 08 AMC4 F 491 C",Mus musculus,Striatum,GSE8413,4,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 491 days Diet: Caloric restriction",491 DAYS,GPL738,,,,,
GSM208999,"Striatum, mouse17K-A, 09 AMC43 M 498_ad-lib",Mus musculus,Striatum,GSE8413,5,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 498 days Diet: Ad lib",498 DAYS,GPL738,,,,,
GSM209000,"Striatum, mouse17K-A, 10 AMC46 F 498_ad-lib",Mus musculus,Striatum,GSE8413,5,"Strain: C57BL/6, Tissue: Striatum; Gender: female, Age: 498 days Diet: Ad lib",498 DAYS,GPL738,,,,,
GSM209001,"Striatum, mouse17K-A, 11 AMC207 M 673 C",Mus musculus,Striatum,GSE8413,6,"Strain: C57BL/6, Tissue: Striatum; Gender: male, Age: 673 days Diet: Caloric restriction",673 DAYS,GPL738,,,,,
